Summary,Temperature (C),Humidity,Pressure (millibars)
Partly Cloudy,11.71111111,0.74,1013.11
Partly Cloudy,11.71666667,0.75,1013.25
Mostly Cloudy,11.08333333,0.78,1013.52
Overcast,11.08333333,0.78,1013.52
Mostly Cloudy,12.16111111,0.76,1013.58
Mostly Cloudy,12.67777778,0.73,1013.53
Mostly Cloudy,12.65555556,0.73,1013.54
Mostly Cloudy,12.1,0.76,1013.99
Mostly Cloudy,11.15555556,0.8,1014.04
Mostly Cloudy,12.15,0.75,1013.91
Mostly Cloudy,11.93888889,0.77,1014.4
Mostly Cloudy,12.22222222,0.74,1014.92
Mostly Cloudy,13.86111111,0.72,1015.05
Mostly Cloudy,15.9,0.64,1015.5
Mostly Cloudy,16.03888889,0.67,1015.67
Mostly Cloudy,17.12777778,0.64,1015.46
Mostly Cloudy,17.26111111,0.63,1015.12
Mostly Cloudy,17.28888889,0.63,1014.85
Mostly Cloudy,17.21666667,0.67,1014.87
Overcast,16.17777778,0.71,1015.11
Mostly Cloudy,14.92777778,0.78,1015.27
Mostly Cloudy,14.88333333,0.73,1015.47
Mostly Cloudy,14.9,0.74,1015.42
Mostly Cloudy,13.84444444,0.78,1015.29
Overcast,13.31111111,0.81,1015.94
Overcast,13.12222222,0.83,1015.93
Overcast,13.37777778,0.8,1015.75
Overcast,13.33333333,0.77,1015.57
Overcast,13.05,0.8,1015.3
Overcast,13.28888889,0.78,1015.05
Overcast,13.31111111,0.8,1014.74
Overcast,13.75,0.78,1014.75
Overcast,13.81666667,0.78,1014.46
Overcast,13.79444444,0.78,1014.07
Mostly Cloudy,13.69444444,0.8,1014.38
Mostly Cloudy,14.86111111,0.79,1014.66
Mostly Cloudy,17.01666667,0.68,1014.56
Mostly Cloudy,17.27777778,0.71,1014.5
Mostly Cloudy,18.72222222,0.66,1014.04
Mostly Cloudy,21.08333333,0.57,1013.16
Mostly Cloudy,22.18888889,0.53,1012.73
Mostly Cloudy,21.22777778,0.57,1012.14
Mostly Cloudy,21.17777778,0.57,1011.95
Mostly Cloudy,20.02222222,0.6,1012.02
Mostly Cloudy,18.86666667,0.65,1012.35
Mostly Cloudy,18.79444444,0.66,1012.85
Partly Cloudy,17.66111111,0.7,1013.21
Mostly Cloudy,17.22222222,0.72,1013.44
Mostly Cloudy,16.13333333,0.75,1013.65
Mostly Cloudy,16.73333333,0.68,1013.61
Mostly Cloudy,15.6,0.72,1013.37
Mostly Cloudy,15.09444444,0.73,1013.57
Mostly Cloudy,14.11111111,0.76,1013.58
Mostly Cloudy,12.91666667,0.78,1013.66
Mostly Cloudy,11.78333333,0.84,1013.56
Mostly Cloudy,12.23888889,0.82,1013.52
Mostly Cloudy,11.11111111,0.87,1013.51
Mostly Cloudy,11.11111111,0.87,1013.39
Mostly Cloudy,12.12777778,0.82,1014
Mostly Cloudy,12.63888889,0.84,1014.43
Mostly Cloudy,13.79444444,0.78,1014.55
Mostly Cloudy,16.07777778,0.69,1014.43
Mostly Cloudy,15.97222222,0.73,1014.61
Mostly Cloudy,16.09444444,0.68,1014.1
Overcast,17.23333333,0.68,1014.2
Overcast,17.06666667,0.73,1013.75
Overcast,16.01666667,0.79,1013.74
Overcast,16.00555556,0.79,1013.69
Overcast,13.81666667,0.84,1013.87
Mostly Cloudy,12.77777778,0.96,1014.16
Mostly Cloudy,13.03333333,0.95,1014.15
Mostly Cloudy,12.24444444,0.93,1014.33
Mostly Cloudy,12.22222222,0.93,1014.62
Mostly Cloudy,12.31666667,0.93,1014.63
Mostly Cloudy,11.64444444,0.93,1014.34
Mostly Cloudy,11.62222222,0.93,1014.41
Mostly Cloudy,11.23888889,0.96,1014.08
Mostly Cloudy,12.04444444,0.87,1013.94
Mostly Cloudy,11.48333333,0.87,1013.85
Mostly Cloudy,10.43333333,0.93,1014.03
Foggy,10,0.96,1014.4
Foggy,9.955555556,1,1014.7
Foggy,9.866666667,0.94,1015.01
Foggy,9.005555556,1,1015.78
Foggy,10.02222222,0.94,1016.37
Foggy,10.31666667,0.99,1016.86
Overcast,11.17777778,1,1016.77
Overcast,12.77777778,0.9,1016.38
Overcast,13.1,0.89,1016.49
Overcast,13.88888889,0.83,1016.38
Mostly Cloudy,14.90555556,0.79,1016.29
Mostly Cloudy,13.19444444,0.88,1016.52
Partly Cloudy,11.21111111,0.93,1016.88
Clear,10.07222222,0.93,1017.3
Foggy,9.205555556,0.93,1017.5
Foggy,7.777777778,0.96,1017.81
Foggy,7.755555556,0.96,1018.3
Foggy,7.505555556,0.96,1018.2
Foggy,7.244444444,0.96,1018.22
Clear,10.07222222,0.93,1025.01
Partly Cloudy,8.961111111,0.96,1024.82
Clear,9.25,0.96,1024.87
Clear,8.888888889,0.96,1024.63
Clear,8.355555556,0.96,1024.53
Partly Cloudy,8.538888889,0.96,1024.55
Partly Cloudy,7.9,0.96,1024.32
Partly Cloudy,8.938888889,0.93,1024.43
Mostly Cloudy,13.44444444,0.91,1024.47
Mostly Cloudy,16.05,0.81,1024.53
Mostly Cloudy,18.77777778,0.66,1024.82
Mostly Cloudy,21.99444444,0.53,1024.72
Mostly Cloudy,22.15555556,0.44,1024.52
Mostly Cloudy,22.17777778,0.47,1024.22
Mostly Cloudy,22.35555556,0.45,1023.82
Mostly Cloudy,22.26666667,0.46,1023.31
Mostly Cloudy,22.73333333,0.44,1022.91
Mostly Cloudy,22.13333333,0.46,1022.98
Mostly Cloudy,19.90555556,0.61,1023.13
Overcast,18.77222222,0.66,1023.33
Mostly Cloudy,17.3,0.71,1023.52
Overcast,17.13333333,0.73,1023.63
Overcast,16.13888889,0.78,1023.56
Overcast,16.11111111,0.81,1023.66
Clear,13.91111111,0.86,1019.24
Clear,13.26666667,0.87,1019.26
Clear,12.77222222,0.91,1019.5
Clear,12.17777778,0.9,1019.43
Clear,12.17777778,0.9,1019.15
Clear,12.04444444,0.91,1019.11
Clear,12.2,0.93,1019.05
Partly Cloudy,12.2,0.93,1019.05
Clear,13.61111111,0.91,1019.44
Clear,15.95555556,0.82,1019.85
Clear,17.75555556,0.78,1020.04
Clear,20.06111111,0.67,1020.02
Clear,22.26666667,0.59,1019.74
Clear,23.95555556,0.57,1019.23
Partly Cloudy,25.07222222,0.48,1018.62
Partly Cloudy,26.15555556,0.47,1018.15
Partly Cloudy,25.08888889,0.47,1017.75
Partly Cloudy,24.08333333,0.48,1017.82
Clear,21.2,0.63,1018.04
Clear,20.02222222,0.66,1018.24
Clear,18.03333333,0.76,1018.43
Clear,17.64444444,0.78,1018.75
Clear,17.50555556,0.76,1018.87
Clear,16.42777778,0.8,1019.02
Clear,15.44444444,0.85,1019.06
Clear,14.35555556,0.88,1018.76
Clear,13.75,0.91,1018.9
Clear,13.24444444,0.87,1018.57
Clear,12.71111111,0.9,1018.46
Clear,12.18888889,0.94,1018.4
Clear,12.15555556,0.93,1018.17
Partly Cloudy,12.15555556,0.94,1018.08
Clear,12.7,0.91,1018.31
Clear,16,0.79,1018.37
Clear,17.75555556,0.73,1018.35
Clear,20.07777778,0.63,1017.91
Clear,22.2,0.59,1017.76
Clear,23.83888889,0.54,1017.26
Clear,24.13333333,0.52,1016.67
Clear,24.99444444,0.47,1016.06
Clear,25.01666667,0.5,1015.66
Partly Cloudy,23.14444444,0.54,1015.26
Partly Cloudy,19.13888889,0.68,1015.25
Partly Cloudy,17.36111111,0.75,1015.36
Clear,17.47777778,0.75,1015.32
Clear,16.11666667,0.81,1015.57
Clear,17.04444444,0.76,1015.69
Clear,15.97777778,0.82,1016.14
Clear,15.4,0.82,1016.19
Clear,14.31111111,0.88,1016.08
Clear,13.74444444,0.88,1016.34
Clear,13.28888889,0.9,1016.26
Clear,12.77777778,0.9,1016.36
Clear,12.23333333,0.94,1016.35
Clear,12.17777778,0.93,1016.38
Partly Cloudy,11.16111111,1,1016.48
Partly Cloudy,12.66111111,0.91,1016.75
Mostly Cloudy,14.97777778,0.84,1016.88
Partly Cloudy,17.31111111,0.75,1017.15
Partly Cloudy,20.07777778,0.68,1017.01
Partly Cloudy,22.26666667,0.59,1016.68
Partly Cloudy,23.86111111,0.58,1016.09
Partly Cloudy,25.9,0.47,1015.55
Partly Cloudy,26.06111111,0.48,1015.2
Partly Cloudy,26.01666667,0.45,1014.91
Partly Cloudy,24.92222222,0.5,1014.88
Partly Cloudy,20.08888889,0.68,1014.92
Partly Cloudy,17.21666667,0.87,1015.4
Partly Cloudy,15.58888889,0.86,1015.48
Clear,14.97777778,0.93,1015.81
Clear,15.39444444,0.88,1016.01
Clear,14.03333333,0.93,1016.08
Clear,13.24444444,0.96,1016.1
Clear,12.68888889,0.93,1015.9
Clear,12.81111111,0.96,1016.07
Partly Cloudy,11.68888889,0.96,1015.79
Clear,12.63888889,1,1015.39
Partly Cloudy,11.77222222,0.99,1015.41
Overcast,12.15,0.94,1015.09
Partly Cloudy,12.17222222,0.93,1015.15
Clear,13.75555556,0.94,1015.21
Clear,16.06666667,0.88,1015.28
Clear,18.91111111,0.78,1015.37
Clear,22.09444444,0.68,1015.28
Partly Cloudy,23.91111111,0.62,1014.93
Partly Cloudy,25.04444444,0.54,1014.32
Partly Cloudy,26.08888889,0.49,1013.33
Partly Cloudy,26.15555556,0.47,1012.65
Partly Cloudy,26.15555556,0.47,1012.14
Partly Cloudy,24.15,0.56,1011.77
Partly Cloudy,21.25,0.67,1011.75
Partly Cloudy,20.04444444,0.73,1011.78
Clear,19.07777778,0.73,1012.04
Clear,17.17777778,0.81,1012.17
Clear,16.68888889,0.81,1012.35
Clear,15.92777778,0.86,1012.11
Partly Cloudy,17.01666667,0.79,1011.88
Partly Cloudy,16.57222222,0.82,1011.87
Mostly Cloudy,17.02777778,0.83,1011.94
Mostly Cloudy,15.88333333,0.88,1011.98
Clear,14.88888889,0.9,1011.85
Partly Cloudy,15.02222222,0.93,1011.57
Partly Cloudy,14.88333333,0.88,1010.83
Partly Cloudy,12.75555556,0.96,1011.77
Partly Cloudy,15.09444444,0.93,1012.18
Partly Cloudy,17.78888889,0.84,1012.16
Partly Cloudy,21.16111111,0.72,1012.34
Partly Cloudy,24.67777778,0.54,1012.57
Partly Cloudy,27.06111111,0.42,1012.46
Mostly Cloudy,27.08333333,0.4,1011.86
Mostly Cloudy,26.96666667,0.41,1011.49
Mostly Cloudy,27.58888889,0.41,1011
Mostly Cloudy,26.03888889,0.45,1011.08
Mostly Cloudy,24.1,0.49,1011.06
Mostly Cloudy,22.10555556,0.6,1011.08
Mostly Cloudy,20.87777778,0.64,1011.2
Mostly Cloudy,19.12777778,0.71,1011.72
Mostly Cloudy,17.10555556,0.82,1011.61
Mostly Cloudy,17.05555556,0.82,1011.73
Mostly Cloudy,17.22222222,0.87,1011.89
Overcast,16.96111111,0.85,1011.72
Mostly Cloudy,16.42777778,0.94,1011.71
Mostly Cloudy,15.53333333,0.95,1011.67
Mostly Cloudy,14.87777778,0.96,1011.12
Mostly Cloudy,14.81111111,0.96,1010.84
Overcast,15.10555556,0.96,1011.13
Overcast,14.88333333,0.93,1011.01
Overcast,14.92777778,0.93,1010.21
Mostly Cloudy,16.87777778,0.83,1009.79
Overcast,17.03888889,0.88,1009.81
Overcast,16.97222222,0.94,1009.44
Overcast,17.20555556,0.88,1010.78
Overcast,17.08333333,0.94,1010.75
Overcast,17.12777778,0.94,1009.79
Overcast,17.34444444,0.92,1009.84
Overcast,17.17777778,0.93,1009.75
Mostly Cloudy,17.17777778,0.88,1009.6
Overcast,17.18333333,0.88,1009.92
Overcast,15.07222222,0.99,1009.67
Mostly Cloudy,16.06666667,0.88,1010.07
Mostly Cloudy,15.18333333,0.93,1010.45
Mostly Cloudy,14.95555556,0.93,1010.18
Mostly Cloudy,14.46666667,0.96,1010.09
Mostly Cloudy,14.70555556,0.94,1010.16
Overcast,13.91666667,0.96,1009.98
Overcast,13.93888889,0.96,1009.88
Overcast,14.6,0.96,1010
Overcast,14.42222222,0.96,1009.79
Overcast,14.42222222,0.96,1009.6
Overcast,14.26666667,0.96,1009.5
Foggy,14.97222222,0.94,1009.71
Overcast,14.92777778,1,1009.81
Overcast,15.14444444,1,1010.64
Overcast,16.01666667,0.93,1010.7
Overcast,16.11111111,0.93,1011.19
Overcast,16.28333333,0.99,1011.21
Overcast,16.13888889,0.99,1011.22
Overcast,17.2,0.93,1011.01
Mostly Cloudy,17.77222222,0.96,1010.83
Mostly Cloudy,19.90555556,0.78,1011.02
Mostly Cloudy,19.95555556,0.77,1010.8
Partly Cloudy,18.02777778,0.83,1010.95
Partly Cloudy,15.11666667,0.93,1011.51
Mostly Cloudy,14.00555556,0.93,1012.47
Mostly Cloudy,14.22777778,0.93,1012.18
Overcast,12.89444444,0.96,1012.88
Mostly Cloudy,12.89444444,0.96,1013.35
Overcast,13.67222222,0.96,1013.24
Overcast,12.89444444,0.96,1012.97
Overcast,12.89444444,0.96,1013.16
Overcast,14.20555556,0.96,1012.92
Overcast,13.96111111,0.96,1012.48
Overcast,14.48888889,0.96,1012.17
Overcast,15.15555556,0.96,1011.71
Overcast,14.97777778,0.93,1011.4
Overcast,14.97777778,1,1010.99
Mostly Cloudy,16.09444444,0.94,1011.31
Overcast,16.06666667,0.93,1011.22
Overcast,17.10555556,0.88,1011.6
Overcast,17.25555556,0.93,1011.77
Overcast,17.12777778,0.94,1011.87
Overcast,17.17222222,0.93,1011.08
Overcast,17.26666667,0.99,1010.69
Overcast,17.75,0.97,1010.1
Overcast,17.65,0.97,1009.74
Mostly Cloudy,17.87222222,0.96,1010.03
Breezy and Overcast,13.88333333,0.93,1011.36
Partly Cloudy,12.8,0.96,1013.8
Partly Cloudy,12.88888889,0.96,1015.38
Partly Cloudy,12.26666667,0.93,1016.07
Partly Cloudy,12.24444444,0.93,1017.33
Clear,12.18888889,0.93,1017.85
Clear,11.67222222,0.93,1018.93
Clear,11.18333333,0.96,1019.52
Clear,11.22222222,0.96,1020.07
Clear,10.57777778,0.93,1020.13
Partly Cloudy,10.65,0.96,1020.06
Partly Cloudy,10.65555556,0.94,1020.57
Partly Cloudy,10.02777778,0.93,1021.15
Partly Cloudy,10.07222222,1,1021.54
Partly Cloudy,12.11111111,0.93,1022.06
Partly Cloudy,14.88333333,0.84,1022.47
Partly Cloudy,16.06666667,0.81,1023.33
Partly Cloudy,17.59444444,0.73,1023.9
Partly Cloudy,18.81666667,0.68,1024.24
Partly Cloudy,19.92777778,0.63,1024.24
Mostly Cloudy,18.97222222,0.63,1024.26
Mostly Cloudy,19.90555556,0.57,1024.61
Partly Cloudy,17.86666667,0.64,1024.72
Partly Cloudy,17.36111111,0.7,1025.16
Partly Cloudy,14.04444444,0.89,1025.7
Mostly Cloudy,12.75555556,0.96,1026.5
Partly Cloudy,12.38333333,0.93,1026.94
Partly Cloudy,10.99444444,0.93,1027.51
Foggy,8.983333333,1,1028.01
Foggy,8.427777778,0.99,1028.53
Foggy,8.311111111,0.96,1028.88
Foggy,8.772222222,0.96,1028.8
Foggy,7.677777778,0.96,1028.78
Foggy,6.761111111,1,1028.7
Foggy,7.272222222,1,1028.21
Foggy,6.416666667,0.94,1028.13
Foggy,5.138888889,1,1028.1
Foggy,5.138888889,1,1028.38
Foggy,7.738888889,0.97,1028.7
Foggy,10,0.94,1028.68
Foggy,11.29444444,1,1028.86
Clear,15.23333333,0.84,1028.48
Partly Cloudy,16.80555556,0.74,1028.15
Partly Cloudy,18.93333333,0.61,1027.46
Partly Cloudy,18.96111111,0.55,1026.95
Partly Cloudy,18.95555556,0.56,1026.17
Partly Cloudy,18.95555556,0.56,1025.65
Partly Cloudy,17.45555556,0.61,1025.24
Partly Cloudy,14.04444444,0.77,1024.92
Partly Cloudy,12.82777778,0.83,1024.75
Partly Cloudy,11.56111111,0.85,1024.33
Clear,9.072222222,0.93,1024.35
Clear,9.05,0.93,1024.08
Clear,8.066666667,0.95,1024.18
Overcast,16.08888889,0.84,1023.58
Overcast,15.07222222,0.87,1023.86
Overcast,15.51111111,0.88,1023.93
Overcast,15.55555556,0.87,1023.66
Overcast,15.48888889,0.87,1023.66
Overcast,15.41666667,0.91,1023.62
Overcast,14.95555556,0.93,1023.87
Overcast,14.90555556,0.93,1024.09
Overcast,14.91666667,0.94,1024.66
Overcast,16.03888889,0.88,1025.07
Overcast,16.11111111,0.87,1025.37
Overcast,16.26666667,0.86,1025.35
Overcast,16.27222222,0.86,1025.33
Overcast,17.28888889,0.86,1025.25
Overcast,17.35,0.85,1025.11
Overcast,17.33888889,0.83,1025.12
Overcast,17.28888889,0.86,1024.92
Mostly Cloudy,17.26111111,0.86,1024.92
Mostly Cloudy,16.20555556,0.92,1024.93
Clear,16.08888889,0.87,1025.4
Mostly Cloudy,15.03333333,0.93,1025.36
Mostly Cloudy,14.97777778,0.93,1025.64
Mostly Cloudy,14.46666667,0.96,1025.82
Mostly Cloudy,14.45555556,0.96,1025.78
Clear,9.444444444,0.93,1023.49
Clear,7.85,0.93,1023
Clear,8.527777778,0.96,1022.62
Clear,7.777777778,0.96,1022.19
Clear,7.755555556,0.96,1021.87
Clear,7.772222222,0.97,1021.45
Clear,7.222222222,1,1021.07
Foggy,7.266666667,0.93,1020.68
Partly Cloudy,8.944444444,0.94,1020.92
Partly Cloudy,12.15555556,0.93,1020.77
Partly Cloudy,15.07222222,0.83,1020.56
Mostly Cloudy,17.74444444,0.73,1020.18
Mostly Cloudy,20.97222222,0.64,1020.08
Mostly Cloudy,22.61111111,0.54,1019.11
Mostly Cloudy,23.56666667,0.51,1018.4
Mostly Cloudy,24.83333333,0.48,1017.69
Mostly Cloudy,23.86111111,0.5,1017
Mostly Cloudy,22.15555556,0.58,1016.91
Mostly Cloudy,17.82222222,0.78,1016.78
Mostly Cloudy,16.18333333,0.87,1016.98
Partly Cloudy,15.27777778,0.92,1016.82
Partly Cloudy,14.01111111,0.93,1016.47
Partly Cloudy,13.98888889,0.93,1016.07
Partly Cloudy,13.68333333,0.93,1015.62
Partly Cloudy,12.87777778,0.93,1014.96
Partly Cloudy,11.76666667,0.93,1014.57
Partly Cloudy,11.41666667,0.96,1014.48
Partly Cloudy,11.69444444,0.93,1014.29
Partly Cloudy,10.60555556,0.96,1013.6
Partly Cloudy,10.88888889,0.99,1012.98
Partly Cloudy,10.09444444,1,1012.41
Mostly Cloudy,11.13888889,0.94,1012.23
Mostly Cloudy,12.35,0.94,1012.43
Mostly Cloudy,13.85,1,1012.82
Mostly Cloudy,15.99444444,0.88,1012.84
Mostly Cloudy,16.15,0.87,1012.6
Mostly Cloudy,17.17222222,0.81,1012.5
Mostly Cloudy,17.75,0.78,1011.83
Mostly Cloudy,18.01111111,0.77,1011.18
Mostly Cloudy,17.89444444,0.77,1011.39
Mostly Cloudy,17.84444444,0.77,1010.62
Mostly Cloudy,17.41111111,0.79,1010.61
Mostly Cloudy,16.08333333,0.86,1010.29
Mostly Cloudy,13.98333333,0.92,1010.2
Mostly Cloudy,14.03888889,0.93,1009.95
Mostly Cloudy,13.83888889,0.93,1009.48
Mostly Cloudy,13.33333333,0.96,1009.05
Overcast,14.45,0.93,1007.95
Mostly Cloudy,14.35,0.93,1006.88
Mostly Cloudy,13.83888889,0.93,1006.16
Mostly Cloudy,13.92222222,0.93,1005.04
Mostly Cloudy,13.83888889,0.91,1003.6
Mostly Cloudy,14.35,0.91,1002.04
Mostly Cloudy,14.28333333,0.93,1000.94
Windy and Overcast,9.955555556,0.93,1000.05
Breezy and Overcast,8.916666667,1,1002.06
Overcast,9.016666667,0.93,1002.12
Overcast,9.861111111,0.87,1002.18
Overcast,8.844444444,0.93,1002.3
Breezy and Overcast,7.961111111,0.95,1003.08
Breezy and Overcast,8.894444444,0.89,1003.24
Overcast,8.916666667,0.84,1002.55
Overcast,8.072222222,0.95,1003.26
Overcast,9.977777778,0.77,1003.03
Overcast,8.961111111,0.83,1003.79
Overcast,8.855555556,0.83,1004.23
Mostly Cloudy,8.866666667,0.77,1004.5
Mostly Cloudy,8.866666667,0.77,1005.3
Mostly Cloudy,7.916666667,0.83,1005.28
Mostly Cloudy,7.85,0.83,1005.42
Mostly Cloudy,8.288888889,0.8,1005.9
Overcast,7.827777778,0.83,1005.48
Overcast,7.777777778,0.79,1005.32
Overcast,7.777777778,0.79,1004.93
Mostly Cloudy,7.361111111,0.83,1005.28
Overcast,7.266666667,0.83,1005.12
Overcast,7.266666667,0.86,1004.75
Overcast,7.311111111,0.86,1004.79
Overcast,7.755555556,0.89,1004.53
Overcast,7.244444444,0.93,1004.35
Overcast,7.727777778,0.89,1004.63
Overcast,7.755555556,0.89,1005.52
Overcast,7.777777778,0.89,1005.63
Overcast,8.738888889,0.85,1005.53
Overcast,7.827777778,0.96,1006.04
Overcast,7.85,0.96,1006.73
Overcast,7.877777778,0.96,1005.56
Overcast,7.8,0.96,1006.14
Overcast,7.85,0.96,1006.25
Overcast,7.838888889,0.97,1005.84
Foggy,7.827777778,1,1006.34
Overcast,7.922222222,1,1005.8
Overcast,8.872222222,0.93,1005.86
Overcast,8.938888889,0.99,1005.82
Overcast,10.51111111,0.96,1006.1
Overcast,9.855555556,0.96,1007.1
Overcast,9.422222222,0.93,1007.32
Overcast,8.838888889,0.93,1007.62
Overcast,8.311111111,0.94,1008.38
Overcast,7.777777778,0.93,1008.9
Overcast,7.755555556,0.93,1009.39
Overcast,7.688888889,0.94,1009.88
Overcast,7.733333333,0.96,1010.5
Foggy,7.683333333,0.96,1011.2
Overcast,7.738888889,0.96,1012.28
Foggy,7.733333333,0.96,1013.56
Overcast,7.733333333,0.96,1014.46
Overcast,7.866666667,0.95,1015.34
Overcast,7.705555556,1,1016.16
Overcast,8.722222222,0.93,1016.55
Overcast,8.9,0.92,1016.92
Overcast,8.772222222,0.93,1017.26
Overcast,8.722222222,0.93,1017.57
Overcast,8.855555556,0.93,1018.15
Overcast,8.7,0.94,1018.39
Overcast,7.683333333,0.96,1019.53
Overcast,7.872222222,0.96,1019.84
Foggy,7.172222222,1,1020.36
Foggy,7.172222222,0.96,1021.25
Foggy,7.155555556,0.96,1021.64
Foggy,7.105555556,0.96,1022.06
Foggy,7.083333333,0.94,1022.26
Foggy,6.683333333,0.96,1022.34
Foggy,6.55,0.96,1022.66
Foggy,6.038888889,0.96,1022.48
Overcast,5.677777778,0.96,1022.61
Overcast,4.994444444,0.93,1022.87
Mostly Cloudy,4.994444444,0.93,1023.07
Mostly Cloudy,6,0.88,1024.05
Mostly Cloudy,6.088888889,0.87,1024.83
Mostly Cloudy,7.2,0.8,1024.67
Mostly Cloudy,8.622222222,0.79,1025.14
Mostly Cloudy,9.861111111,0.77,1024.96
Mostly Cloudy,10.99444444,0.72,1025.12
Partly Cloudy,10.86666667,0.72,1024.72
Mostly Cloudy,10.11111111,0.77,1024.62
Partly Cloudy,11.01666667,0.72,1024.81
Mostly Cloudy,8.922222222,0.84,1025.15
Partly Cloudy,8.305555556,0.86,1025.32
Mostly Cloudy,8.677777778,0.9,1025.71
Mostly Cloudy,7.633333333,0.96,1025.97
Mostly Cloudy,7.544444444,0.94,1026.3
Mostly Cloudy,8.072222222,0.9,1026.81
Mostly Cloudy,7.544444444,0.94,1027.05
Overcast,7.638888889,0.96,1027.03
Overcast,7.711111111,0.93,1027.31
Overcast,7.5,0.96,1027.59
Overcast,7.177777778,0.96,1027.4
Overcast,7.177777778,0.96,1027.78
Overcast,5.716666667,0.93,1028.31
Overcast,5.138888889,0.94,1028.58
Mostly Cloudy,3.1,1,1028.59
Mostly Cloudy,3.394444444,0.99,1028.91
Mostly Cloudy,6.227777778,0.87,1029.48
Mostly Cloudy,7.288888889,0.75,1029.88
Partly Cloudy,8.9,0.69,1029.97
Mostly Cloudy,10.01666667,0.67,1030.29
Mostly Cloudy,9.927777778,0.67,1030
Mostly Cloudy,9.938888889,0.67,1030.04
Mostly Cloudy,9.972222222,0.67,1029.89
Mostly Cloudy,9,0.71,1030.18
Mostly Cloudy,8,0.75,1030.2
Mostly Cloudy,7.311111111,0.8,1030.48
Mostly Cloudy,6.222222222,0.86,1030.99
Mostly Cloudy,6.233333333,0.93,1031.19
Mostly Cloudy,5.044444444,0.93,1031.48
Mostly Cloudy,5.388888889,0.96,1031.61
Partly Cloudy,5.366666667,0.96,1031.84
Partly Cloudy,3.816666667,0.96,1031.74
Clear,2.85,0.96,1031.92
Partly Cloudy,1.938888889,0.97,1032.23
Partly Cloudy,1.716666667,0.96,1032.03
Foggy,0.65,0.96,1032.02
Foggy,0.872222222,0.96,1032.16
Foggy,1.044444444,0.93,1032.13
Foggy,0.994444444,0.93,1032.13
Foggy,1.244444444,0.93,1032.32
Foggy,2.161111111,1,1032.63
Foggy,3.916666667,0.93,1032.73
Foggy,5.672222222,0.89,1032.75
Foggy,5.327777778,0.98,1032.61
Partly Cloudy,7.433333333,0.97,1032.01
Partly Cloudy,10.21666667,0.72,1031.33
Partly Cloudy,11.04444444,0.65,1030.63
Partly Cloudy,11.07222222,0.61,1030.32
Partly Cloudy,10.81666667,0.65,1030.04
Partly Cloudy,5.116666667,0.86,1030.32
Clear,3.888888889,0.92,1030.71
Clear,2.533333333,0.92,1030.6
Clear,2.127777778,0.92,1030.42
Clear,1.066666667,0.96,1030.25
Clear,1.9,0.93,1029.98
Clear,1.555555556,0.96,1029.85
Foggy,-1.061111111,1,1030.02
Foggy,-0.794444444,0.97,1029.79
Foggy,-1.138888889,0.96,1029.62
Foggy,-1.622222222,0.96,1029.42
Foggy,-1.344444444,0.97,1029.4
Foggy,-2.155555556,1,1029.12
Foggy,-2.155555556,1,1029.11
Foggy,-0.911111111,0.92,1029.19
Foggy,0.1,1,1029.41
Clear,3.85,0.99,1029.21
Partly Cloudy,7.438888889,0.66,1029.03
Partly Cloudy,9.844444444,0.52,1028.52
Partly Cloudy,11,0.51,1027.81
Partly Cloudy,11.03333333,0.5,1027.23
Partly Cloudy,11.04444444,0.55,1026.51
Partly Cloudy,11.06666667,0.47,1025.92
Partly Cloudy,8.233333333,0.6,1025.91
Mostly Cloudy,7.15,0.74,1025.89
Partly Cloudy,6.088888889,0.71,1025.98
Mostly Cloudy,6.294444444,0.78,1025.66
Mostly Cloudy,7.105555556,0.74,1025.4
Mostly Cloudy,7.066666667,0.75,1025.3
Mostly Cloudy,6.672222222,0.79,1025.28
Mostly Cloudy,6.577777778,0.78,1025.18
Mostly Cloudy,6.066666667,0.8,1024.99
Mostly Cloudy,5.527777778,0.77,1024.84
Mostly Cloudy,5.577777778,0.77,1024.58
Mostly Cloudy,5.533333333,0.8,1024.2
Mostly Cloudy,5.516666667,0.77,1023.85
Mostly Cloudy,5.994444444,0.77,1023.61
Mostly Cloudy,5.905555556,0.77,1023.51
Mostly Cloudy,5.833333333,0.78,1023.73
Mostly Cloudy,6.138888889,0.76,1023.99
Mostly Cloudy,7.222222222,0.71,1023.99
Mostly Cloudy,7.8,0.71,1024.18
Mostly Cloudy,8.866666667,0.66,1024.01
Mostly Cloudy,8.866666667,0.63,1023.42
Mostly Cloudy,9.838888889,0.62,1023.23
Overcast,9.977777778,0.61,1022.9
Mostly Cloudy,8.938888889,0.66,1022.88
Overcast,8.938888889,0.7,1022.63
Overcast,7.8,0.76,1022.61
Overcast,7.755555556,0.83,1022.91
Mostly Cloudy,7.683333333,0.84,1023.03
Mostly Cloudy,7.711111111,0.83,1023.03
